#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q47506	uniprotkb:Q47505	intact:EBI-7035293|intact:MINT-7265797	intact:EBI-7035319|intact:MINT-7265788	psi-mi:q47506_ecolx(display_long)|uniprotkb:mccB(gene name)|psi-mi:mccB(display_short)	psi-mi:mccc7_ecolx(display_long)|uniprotkb:mccA(gene name)|psi-mi:mccA(display_short)|uniprotkb:Microcin C51(gene name synonym)	psi-mi:"MI:0415"(enzymatic study)	Regni et al. (2009)	pubmed:19494832|imex:IM-14113|mint:MINT-7265780|doi:10.1038/emboj.2009.146	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0414"(enzymatic reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7035469|mint:MINT-7292691|imex:IM-14113-6	intact-miscore:0.56
uniprotkb:P07620	uniprotkb:P07620	intact:EBI-7011519|intact:MINT-7290704	intact:EBI-7011519|intact:MINT-7290704	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:"MI:0114"(x-ray crystallography)	Dunham et al. (2009)	pubmed:19461582|imex:IM-13812|mint:MINT-7290696|doi:10.1038/emboj.2009.120	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7011514|mint:MINT-7290712|imex:IM-13812-4	intact-miscore:0.56
uniprotkb:P07620	uniprotkb:P07620	intact:EBI-7011519|intact:MINT-7290704	intact:EBI-7011519|intact:MINT-7290704	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:"MI:0067"(light scattering)	Dunham et al. (2009)	pubmed:19461582|imex:IM-13812|mint:MINT-7290696|doi:10.1038/emboj.2009.120	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7011581|mint:MINT-7290738|imex:IM-13812-1	intact-miscore:0.56
uniprotkb:P07620	uniprotkb:P07620	intact:EBI-7011519|intact:MINT-7290704	intact:EBI-7011519|intact:MINT-7290704	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:para_ecolx(display_long)|uniprotkb:parA(gene name)|psi-mi:parA(display_short)	psi-mi:"MI:0067"(light scattering)	Dunham et al. (2009)	pubmed:19461582|imex:IM-13812|mint:MINT-7290696|doi:10.1038/emboj.2009.120	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7011594|mint:MINT-7290749|imex:IM-13812-2	intact-miscore:0.56
uniprotkb:Q93K76	uniprotkb:Q93K76	intact:EBI-8085804|intact:MINT-7901600	intact:EBI-8085804|intact:MINT-7901600	psi-mi:q93k76_ecolx(display_long)|uniprotkb:AL530_018645(orf name)|uniprotkb:CT143_25645(orf name)|uniprotkb:sfaB(gene name)|psi-mi:sfaB(display_short)|uniprotkb:focB(gene name synonym)|uniprotkb:WM48_01500(orf name)|uniprotkb:APU18_07870(orf name)	psi-mi:q93k76_ecolx(display_long)|uniprotkb:AL530_018645(orf name)|uniprotkb:CT143_25645(orf name)|uniprotkb:sfaB(gene name)|psi-mi:sfaB(display_short)|uniprotkb:focB(gene name synonym)|uniprotkb:WM48_01500(orf name)|uniprotkb:APU18_07870(orf name)	psi-mi:"MI:0114"(x-ray crystallography)	Hultdin et al. (2010)	pubmed:20646069|imex:IM-15604|mint:MINT-7901562|mint:fj-10-0089.r1	taxid:562(ecolx)|taxid:562(Escherichia coli)	taxid:562(ecolx)|taxid:562(Escherichia coli)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8085815|mint:MINT-7901626|imex:IM-15604-1	intact-miscore:0.44
uniprotkb:P19934	uniprotkb:P04480	intact:EBI-1120026	intact:EBI-6559916|uniprotkb:Q51599	psi-mi:tola_ecoli(display_long)|uniprotkb:tolA(gene name)|psi-mi:tolA(display_short)|uniprotkb:cim(gene name synonym)|uniprotkb:excC(gene name synonym)|uniprotkb:lky(gene name synonym)|uniprotkb:b0739(locus name)|uniprotkb:JW0729(locus name)	psi-mi:cea_citfr(display_long)|uniprotkb:caa(gene name)|psi-mi:caa(display_short)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:546(citfr)|taxid:546(Citrobacter freundii)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933483|mint:MINT-7888512|imex:IM-15709-1	intact-miscore:0.76
uniprotkb:P04480	uniprotkb:P19934	intact:EBI-6559916|uniprotkb:Q51599	intact:EBI-1120026	psi-mi:cea_citfr(display_long)|uniprotkb:caa(gene name)|psi-mi:caa(display_short)	psi-mi:tola_ecoli(display_long)|uniprotkb:tolA(gene name)|psi-mi:tolA(display_short)|uniprotkb:cim(gene name synonym)|uniprotkb:excC(gene name synonym)|uniprotkb:lky(gene name synonym)|uniprotkb:b0739(locus name)|uniprotkb:JW0729(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:546(citfr)|taxid:546(Citrobacter freundii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933541|mint:MINT-7888982|imex:IM-15709-3	intact-miscore:0.76
uniprotkb:P04480	uniprotkb:P0A855	intact:EBI-6559916|uniprotkb:Q51599	intact:EBI-7180728|uniprotkb:P19935|intact:MINT-7888580	psi-mi:cea_citfr(display_long)|uniprotkb:caa(gene name)|psi-mi:caa(display_short)	psi-mi:tolb_ecoli(display_long)|uniprotkb:tolB(gene name)|psi-mi:tolB(display_short)|uniprotkb:b0740(locus name)|uniprotkb:JW5100(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:546(citfr)|taxid:546(Citrobacter freundii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933541|mint:MINT-7888982|imex:IM-15709-3	intact-miscore:0.52
uniprotkb:P04480	uniprotkb:P19934	intact:EBI-6559916|uniprotkb:Q51599	intact:EBI-1120026	psi-mi:cea_citfr(display_long)|uniprotkb:caa(gene name)|psi-mi:caa(display_short)	psi-mi:tola_ecoli(display_long)|uniprotkb:tolA(gene name)|psi-mi:tolA(display_short)|uniprotkb:cim(gene name synonym)|uniprotkb:excC(gene name synonym)|uniprotkb:lky(gene name synonym)|uniprotkb:b0739(locus name)|uniprotkb:JW0729(locus name)	psi-mi:"MI:0071"(molecular sieving)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:546(citfr)|taxid:546(Citrobacter freundii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933592|mint:MINT-7888999|imex:IM-15709-4	intact-miscore:0.76
uniprotkb:P04480	uniprotkb:P0A855	intact:EBI-6559916|uniprotkb:Q51599	intact:EBI-7180728|uniprotkb:P19935|intact:MINT-7888580	psi-mi:cea_citfr(display_long)|uniprotkb:caa(gene name)|psi-mi:caa(display_short)	psi-mi:tolb_ecoli(display_long)|uniprotkb:tolB(gene name)|psi-mi:tolB(display_short)|uniprotkb:b0740(locus name)|uniprotkb:JW5100(locus name)	psi-mi:"MI:0071"(molecular sieving)	Hecht et al. (2010)	pubmed:20433837|imex:IM-15709|mint:MINT-7888474|doi:10.1016/j.febslet.2010.04.061	taxid:546(citfr)|taxid:546(Citrobacter freundii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7933592|mint:MINT-7888999|imex:IM-15709-4	intact-miscore:0.52
uniprotkb:P52197	uniprotkb:P0A6B7	intact:EBI-7906952|intact:MINT-1771585	intact:EBI-550055|uniprotkb:P39171|uniprotkb:P76581|uniprotkb:P76992|uniprotkb:Q8XA86	psi-mi:thtr_azovi(display_long)|uniprotkb:rhdA(gene name)|psi-mi:rhdA(display_short)|uniprotkb:Rhodanese-like protein(gene name synonym)	psi-mi:iscs_ecoli(display_long)|uniprotkb:iscS(gene name)|psi-mi:iscS(display_short)|uniprotkb:b2530(locus name)|uniprotkb:JW2514(locus name)|uniprotkb:yfhO(gene name synonym)|uniprotkb:yzzO(gene name synonym)|uniprotkb:ThiI transpersulfidase(gene name synonym)|uniprotkb:NifS protein homolog(gene name synonym)|uniprotkb:TusA transpersulfidase(gene name synonym)|uniprotkb:nuvC(gene name synonym)	psi-mi:"MI:0069"(mass spectrometry studies of complexes)	Forlani et al. (2005)	pubmed:16310786|imex:IM-10919|mint:MINT-5218074	taxid:354(azovi)|taxid:354(Azotobacter vinelandii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0195"(covalent binding)	psi-mi:"MI:0471"(MINT)	intact:EBI-7906966|mint:MINT-75032|imex:IM-10919-1	intact-miscore:0.56
uniprotkb:P52197	uniprotkb:P0A6B7	intact:EBI-7906952|intact:MINT-1771585	intact:EBI-550055|uniprotkb:P39171|uniprotkb:P76581|uniprotkb:P76992|uniprotkb:Q8XA86	psi-mi:thtr_azovi(display_long)|uniprotkb:rhdA(gene name)|psi-mi:rhdA(display_short)|uniprotkb:Rhodanese-like protein(gene name synonym)	psi-mi:iscs_ecoli(display_long)|uniprotkb:iscS(gene name)|psi-mi:iscS(display_short)|uniprotkb:b2530(locus name)|uniprotkb:JW2514(locus name)|uniprotkb:yfhO(gene name synonym)|uniprotkb:yzzO(gene name synonym)|uniprotkb:ThiI transpersulfidase(gene name synonym)|uniprotkb:NifS protein homolog(gene name synonym)|uniprotkb:TusA transpersulfidase(gene name synonym)|uniprotkb:nuvC(gene name synonym)	psi-mi:"MI:0401"(biochemical)	Forlani et al. (2005)	pubmed:16310786|imex:IM-10919|mint:MINT-5218074	taxid:354(azovi)|taxid:354(Azotobacter vinelandii)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7906995|mint:MINT-75033|imex:IM-10919-2	intact-miscore:0.56
uniprotkb:A6VCH8	uniprotkb:P0A8T7	intact:EBI-8436151|intact:MINT-8413449	intact:EBI-543604|uniprotkb:P00577|uniprotkb:P00578|uniprotkb:P78134|uniprotkb:Q2M8S4	psi-mi:a6vch8_psea7(display_long)|uniprotkb:dksA2(gene name)|psi-mi:dksA2(display_short)|uniprotkb:dksA(gene name synonym)|uniprotkb:PSPA7_5439(locus name)	psi-mi:rpoc_ecoli(display_long)|uniprotkb:rpoC(gene name)|psi-mi:rpoC(display_short)|uniprotkb:tabB(gene name synonym)|uniprotkb:b3988(locus name)|uniprotkb:JW3951(locus name)|uniprotkb:Transcriptase subunit beta'(gene name synonym)|uniprotkb:RNA polymerase subunit beta'(gene name synonym)	psi-mi:"MI:0401"(biochemical)	Furman et al. (2013)	mint:d-13-00004r1|pubmed:23416301|mint:MINT-8413437	taxid:381754(psea7)|taxid:381754("Pseudomonas aeruginosa (strain PA7)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8436221|mint:MINT-8413468	intact-miscore:0.44
uniprotkb:A5M4L3	uniprotkb:P76387	intact:EBI-7115402|intact:MINT-8293232	intact:EBI-554724|uniprotkb:O08003|uniprotkb:O08004|uniprotkb:P71236	psi-mi:a5m4l3_stree(display_long)|uniprotkb:CGSSp14BS69_07425(orf name)	psi-mi:wzc_ecoli(display_long)|uniprotkb:wzc(gene name)|psi-mi:wzc(display_short)|uniprotkb:b2060(locus name)|uniprotkb:JW2045(locus name)	psi-mi:"MI:0434"(phosphatase assay)	Hagelueken et al. (2009)	doi:10.1016/j.jmb.2009.07.026|pubmed:19616007|mint:MINT-8291392	taxid:406560(streptococcus pneumoniae sp14-bs69)|taxid:406560(Streptococcus pneumoniae SP14-BS69)	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0203"(dephosphorylation reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7115398|mint:MINT-8293887	intact-miscore:0.44
uniprotkb:P28905	intact:EBI-7085784	intact:EBI-549169|uniprotkb:P11649|uniprotkb:Q2M650	intact:MINT-8299329	psi-mi:holc_ecoli(display_long)|uniprotkb:holC(gene name)|psi-mi:holC(display_short)|uniprotkb:b4259(locus name)|uniprotkb:JW4216(locus name)	psi-mi:ssb(display_short)|psi-mi:EBI-7085784(display_long)	psi-mi:"MI:0114"(x-ray crystallography)	Marceau et al. (2011)	doi:10.1038/emboj.2011.305|pubmed:21857649|imex:IM-16681|mint:MINT-8298659	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7085789|mint:MINT-8298667|imex:IM-16681-1	intact-miscore:0.40
chebi:"CHEBI:15422"	uniprotkb:P37028	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1118724|uniprotkb:P77436	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btuf_ecoli(display_long)|uniprotkb:yadT(gene name synonym)|uniprotkb:btuF(gene name)|psi-mi:btuF(display_short)|uniprotkb:b0158(locus name)|uniprotkb:JW0154(locus name)	psi-mi:"MI:0004"(affinity chromatography technology)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8756748|imex:IM-22203-2	intact-miscore:0.54
chebi:"CHEBI:15422"	uniprotkb:P06611	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1033420	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btud_ecoli(display_long)|uniprotkb:btuD(gene name)|psi-mi:btuD(display_short)|uniprotkb:b1709(locus name)|uniprotkb:Vitamin B12-transporting ATPase(gene name synonym)|uniprotkb:JW1699(locus name)	psi-mi:"MI:0004"(affinity chromatography technology)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8756748|imex:IM-22203-2	intact-miscore:0.54
chebi:"CHEBI:15422"	uniprotkb:P06609	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1033427|uniprotkb:P77197	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btuc_ecoli(display_long)|uniprotkb:btuC(gene name)|psi-mi:btuC(display_short)|uniprotkb:b1711(locus name)|uniprotkb:JW1701(locus name)	psi-mi:"MI:0004"(affinity chromatography technology)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8756748|imex:IM-22203-2	intact-miscore:0.54
chebi:"CHEBI:15422"	uniprotkb:P06609	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1033427|uniprotkb:P77197	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btuc_ecoli(display_long)|uniprotkb:btuC(gene name)|psi-mi:btuC(display_short)|uniprotkb:b1711(locus name)|uniprotkb:JW1701(locus name)	psi-mi:"MI:0880"(atpase assay)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0882"(atpase reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8758322|imex:IM-22203-3	intact-miscore:0.54
chebi:"CHEBI:15422"	uniprotkb:P06611	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1033420	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btud_ecoli(display_long)|uniprotkb:btuD(gene name)|psi-mi:btuD(display_short)|uniprotkb:b1709(locus name)|uniprotkb:Vitamin B12-transporting ATPase(gene name synonym)|uniprotkb:JW1699(locus name)	psi-mi:"MI:0880"(atpase assay)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0882"(atpase reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8758322|imex:IM-22203-3	intact-miscore:0.54
chebi:"CHEBI:15422"	uniprotkb:P37028	intact:EBI-1108845|chebi:"CHEBI:40938"|chebi:"CHEBI:10841"|chebi:"CHEBI:10789"|chebi:"CHEBI:2359"|chebi:"CHEBI:13236"|chebi:"CHEBI:22249"	intact:EBI-1118724|uniprotkb:P77436	psi-mi:atp(display_short)|psi-mi:"CHEBI:15422"(display_long)|intact:Adenosine 5'-triphosphate(synonym)|intact:Adenosine triphosphate(synonym)|intact:ADENOSINE-5'-TRIPHOSPHATE(synonym)|intact:Adephos(synonym)|intact:Adetol(synonym)|intact:Adynol(synonym)|intact:Atipi(synonym)|intact:ATP(synonym)|intact:Atriphos(synonym)|intact:Cardenosine(synonym)|intact:Fosfobion(synonym)|intact:Glucobasin(synonym)|intact:H4atp(synonym)|intact:Myotriphos(synonym)|intact:Triadenyl(synonym)|intact:Triphosphaden(synonym)|intact:"adenosine 5'-(tetrahydrogen triphosphate)"(iupac name)	psi-mi:btuf_ecoli(display_long)|uniprotkb:yadT(gene name synonym)|uniprotkb:btuF(gene name)|psi-mi:btuF(display_short)|uniprotkb:b0158(locus name)|uniprotkb:JW0154(locus name)	psi-mi:"MI:0880"(atpase assay)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:-2(chemical synthesis)|taxid:-2("Chemical synthesis (Chemical synthesis)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0882"(atpase reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8758322|imex:IM-22203-3	intact-miscore:0.54
uniprotkb:P0AEJ4	-	intact:EBI-1121750|uniprotkb:P02933|uniprotkb:Q2M769	-	psi-mi:envz_ecoli(display_long)|uniprotkb:envZ(gene name)|psi-mi:envZ(display_short)|uniprotkb:ompB(gene name synonym)|uniprotkb:perA(gene name synonym)|uniprotkb:tpo(gene name synonym)|uniprotkb:b3404(locus name)|uniprotkb:JW3367(locus name)	-	psi-mi:"MI:0424"(protein kinase assay)	Wang et al. (2012)	doi:10.1038/emboj.2012.99|pubmed:22543870|imex:IM-18516|mint:MINT-8398153	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	-	psi-mi:"MI:0217"(phosphorylation reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7837546|mint:MINT-8398511|imex:IM-18516-1	intact-miscore:0.59
uniprotkb:P0A6F5	uniprotkb:P05067	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	intact:EBI-77613|uniprotkb:P09000|uniprotkb:P78438|uniprotkb:Q13764|uniprotkb:Q13778|uniprotkb:Q13793|uniprotkb:Q6GSC0|uniprotkb:Q8WZ99|uniprotkb:Q9UC33|uniprotkb:Q9UCC8|uniprotkb:Q9UCD1|uniprotkb:Q9UQ58|uniprotkb:Q16011|uniprotkb:Q16014|uniprotkb:Q16019|uniprotkb:Q16020|uniprotkb:Q9BT38|uniprotkb:Q9UCA9|uniprotkb:Q9UCB6|uniprotkb:B4DII8|uniprotkb:B2R5V1|uniprotkb:D3DSD1|uniprotkb:D3DSD2|uniprotkb:D3DSD3	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:a4_human(display_long)|uniprotkb:APP(gene name)|psi-mi:APP(display_short)|uniprotkb:A4(gene name synonym)|uniprotkb:AD1(gene name synonym)|uniprotkb:Alzheimer disease amyloid protein(gene name synonym)|uniprotkb:ABPP(gene name synonym)|uniprotkb:PreA4(gene name synonym)|uniprotkb:Cerebral vascular amyloid peptide(gene name synonym)|uniprotkb:Protease nexin-II(gene name synonym)|uniprotkb:APPI(gene name synonym)|uniprotkb:Amyloid-beta precursor protein(gene name synonym)|uniprotkb:Amyloid precursor protein(gene name synonym)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Yagi-Utsumi et al. (2013)	mint:MINT-8426294|mint:d-13-00033r1|pubmed:23603391	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8518166|mint:MINT-8426329	intact-miscore:0.44
