#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
uniprotkb:P15275	uniprotkb:P00579	entrezgene/locuslink:879719|uniprotkb:P15275|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925	entrezgene/locuslink:947567|uniprotkb:P00579|rogid:jwUTAy6Qbz6rbF+rdM60BZQcmKM83333|irogid:2628663	hgnc:algQ|uniprotkb:ALGQ_PSEAE|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|icrogid:40822925	hgnc:rpoD|uniprotkb:RPOD_ECOLI|crogid:jwUTAy6Qbz6rbF+rdM60BZQcmKM83333|icrogid:2628663	psi-mi:"MI:0018"(two hybrid)	dove-2001-1	pubmed:11591686	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:83333(Escherichia coli K-12)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-2124586|rigid:Ev5cfFflBWFu+hHeNQ+oMw98qxE|edgetype:X	hpr:6|lpr:6|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:83333(Escherichia coli K-12)	-	2018/01/22	2018/01/22	rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	rogid:jwUTAy6Qbz6rbF+rdM60BZQcmKM83333	rigid:Ev5cfFflBWFu+hHeNQ+oMw98qxE	false	-	-	-	-	-	-
uniprotkb:P02973	uniprotkb:Q00514	uniprotkb:P02973|rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|irogid:413822	entrezgene/locuslink:878731|uniprotkb:Q00514|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840	uniprotkb:FMPA_PSEAI|crogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|icrogid:413822	hgnc:xcpT|uniprotkb:GSPG_PSEAE|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|icrogid:28136840	psi-mi:"MI:0030"(cross-linking study)	lu-1997a-1	pubmed:9282737	taxid:287(Pseudomonas aeruginosa)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-6420461|rigid:LcsISeb87w4KGVGr04E1M819koE|edgetype:X	hpr:3|lpr:3|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:-1(-)	-	2018/01/22	2018/01/22	rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287	rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	rigid:LcsISeb87w4KGVGr04E1M819koE	false	-	-	-	-	-	-
uniprotkb:P02973	uniprotkb:Q00514	uniprotkb:P02973|rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|irogid:413822	entrezgene/locuslink:878731|uniprotkb:Q00514|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840	uniprotkb:FMPA_PSEAI|crogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|icrogid:413822	hgnc:xcpT|uniprotkb:GSPG_PSEAE|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|icrogid:28136840	psi-mi:"MI:0030"(cross-linking study)	-	pubmed:9282737	taxid:287(Pseudomonas aeruginosa)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-883|rigid:LcsISeb87w4KGVGr04E1M819koE|edgetype:X	hpr:3|lpr:3|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287	rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	rigid:LcsISeb87w4KGVGr04E1M819koE	false	-	-	-	-	-	-
uniprotkb:P02973	uniprotkb:Q00514	uniprotkb:P02973|rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|irogid:413822	entrezgene/locuslink:878731|uniprotkb:Q00514|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840	uniprotkb:FMPA_PSEAI|crogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|icrogid:413822	hgnc:xcpT|uniprotkb:GSPG_PSEAE|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|icrogid:28136840	psi-mi:"MI:0030"(cross-linking study)	-	pubmed:9282737	taxid:287(Pseudomonas aeruginosa)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-883|rigid:LcsISeb87w4KGVGr04E1M819koE|edgetype:X	hpr:3|lpr:3|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287	rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	rigid:LcsISeb87w4KGVGr04E1M819koE	false	-	-	-	-	-	-
uniprotkb:P02973	uniprotkb:Q00514	uniprotkb:P02973|rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|irogid:413822	entrezgene/locuslink:878731|uniprotkb:Q00514|rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|irogid:28136840	uniprotkb:FMPA_PSEAI|crogid:3+V/I3nV0WkXK2g4225SB+2T0+g287|icrogid:413822	hgnc:xcpT|uniprotkb:GSPG_PSEAE|crogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964|icrogid:28136840	psi-mi:"MI:0030"(cross-linking study)	-	pubmed:9282737	taxid:287(Pseudomonas aeruginosa)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-883|rigid:LcsISeb87w4KGVGr04E1M819koE|edgetype:X	hpr:3|lpr:3|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:3+V/I3nV0WkXK2g4225SB+2T0+g287	rogid:B9qwmsnIUQtuUcdnXJwSupTdI+s208964	rigid:LcsISeb87w4KGVGr04E1M819koE	false	-	-	-	-	-	-
complex:JmWcgmPkHg+be8sYUkpgQArardI	refseq:NP_250468	rogid:JmWcgmPkHg+be8sYUkpgQArardI	entrezgene/locuslink:878442|refseq:NP_250468|rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|irogid:5280383	crogid:JmWcgmPkHg+be8sYUkpgQArardI|icrogid:882606	hgnc:oprF|crogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|icrogid:5280383	-	-	pubmed:6309736	-	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:130919|rigid:JmWcgmPkHg+be8sYUkpgQArardI|edgetype:C	hpr:6|lpr:6|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:JmWcgmPkHg+be8sYUkpgQArardI	rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964	rigid:JmWcgmPkHg+be8sYUkpgQArardI	false	-	-	-	-	-	-
complex:JmWcgmPkHg+be8sYUkpgQArardI	refseq:NP_250468	rogid:JmWcgmPkHg+be8sYUkpgQArardI	entrezgene/locuslink:878442|refseq:NP_250468|rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|irogid:5280383	crogid:JmWcgmPkHg+be8sYUkpgQArardI|icrogid:882606	hgnc:oprF|crogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|icrogid:5280383	-	-	pubmed:6309736	-	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:130919|rigid:JmWcgmPkHg+be8sYUkpgQArardI|edgetype:C	hpr:6|lpr:6|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:JmWcgmPkHg+be8sYUkpgQArardI	rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964	rigid:JmWcgmPkHg+be8sYUkpgQArardI	false	-	-	-	-	-	-
complex:JmWcgmPkHg+be8sYUkpgQArardI	refseq:NP_250468	rogid:JmWcgmPkHg+be8sYUkpgQArardI	entrezgene/locuslink:878442|refseq:NP_250468|rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|irogid:5280383	crogid:JmWcgmPkHg+be8sYUkpgQArardI|icrogid:882606	hgnc:oprF|crogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964|icrogid:5280383	-	-	pubmed:6309736	-	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:130919|rigid:JmWcgmPkHg+be8sYUkpgQArardI|edgetype:C	hpr:6|lpr:6|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:JmWcgmPkHg+be8sYUkpgQArardI	rogid:zyyGcXvtn06onJB1rOaAPgUAIUw208964	rigid:JmWcgmPkHg+be8sYUkpgQArardI	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	yuan-2008a-1	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-6404550|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:83333(Escherichia coli K-12)	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	yuan-2008a-1	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-6404550|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:83333(Escherichia coli K-12)	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P15275	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:879719|uniprotkb:P15275|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:algQ|uniprotkb:ALGQ_PSEAE|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|icrogid:40822925	psi-mi:"MI:0018"(two hybrid)	yuan-2008a-1	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-6404550|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0684"(ancillary)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:83333(Escherichia coli K-12)	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P26480	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P15275	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:879719|uniprotkb:P15275|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:algQ|uniprotkb:ALGQ_PSEAE|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|icrogid:40822925	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
complex:93zkewR0bdZMkOJq0SzDswzGODg	uniprotkb:P15275	rogid:93zkewR0bdZMkOJq0SzDswzGODg	entrezgene/locuslink:879719|uniprotkb:P15275|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925	crogid:93zkewR0bdZMkOJq0SzDswzGODg|icrogid:1558253	hgnc:algQ|uniprotkb:ALGQ_PSEAE|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|icrogid:40822925	psi-mi:"MI:0018"(two hybrid)	-	pubmed:18826409	-	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0903"(mpidb)	mpidb:MPIDB-INT-206|rigid:93zkewR0bdZMkOJq0SzDswzGODg|edgetype:C	hpr:3|lpr:3|np:1	psi-mi:"MI:1062"(bipartite expansion)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0315"(protein complex)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:93zkewR0bdZMkOJq0SzDswzGODg	rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	rigid:93zkewR0bdZMkOJq0SzDswzGODg	false	-	-	-	-	-	-
